   Dataset   |Pocet zhlukov|Algoritmus||                    PC|                   MPC|                    PE|                    FS|               XIEBENI|                  KWON|                   FHV|                  PBMF|                 PCAES|            SILHOUETTE||
        Vysky|            3|   FCM-PSO||                 0.709|                 0.564|                 0.497|              -869.608|                97.960|               591.056|                25.917|               106.955|                 2.630|                 0.419||
